MORTALITY,INFANT_DEATH,ALCOHOL,EXPENDITURE_PERCENT,HEPATITUS_B,MEASLES,BMI,UNDER_FIVE_DEATH,POLIIO,EXPENDITURE_TOTAL,DIPHTHERIA,HIV_AIDS,GDP,THIN_1TO19_YR,THIN_5TO9_YR,INC_COMPOSITION,SCHOOLING
122.23809523809524,7.333333333333333,3.6060000000000008,340.53761611966667,90.94736842105263,253.71428571428572,44.12380952380952,8.428571428571429,94.8,5.5760000000000005,91.45,0.3333333333333332,4517.778062222222,4.076190476190476,4.0666666666666655,0.678095238095238,12.252380952380955
128.73684210526315,8.631578947368421,5.001578947368421,473.94712361578956,76.375,2169.7368421052633,45.54736842105264,10.105263157894736,88.27777777777777,6.0647368421052645,92.27777777777777,0.17368421052631583,5340.82049035294,4.731578947368421,4.731578947368422,0.6825789473684211,12.573684210526318
107.65217391304348,19.347826086956523,4.122857142857143,303.5532628900001,88.78947368421052,3451.304347826087,47.27391304347827,22.869565217391305,83.85714285714286,6.096666666666667,88.0,0.22173913043478247,5002.864484500001,3.3695652173913038,3.3,0.6141739130434782,12.265217391304349
120.39285714285714,7.071428571428571,4.115600000000001,405.87274354499993,83.52,480.60714285714283,51.653571428571425,8.392857142857142,85.70370370370371,5.613461538461538,91.62962962962963,0.16428571428571423,6301.027099521738,3.6392857142857147,3.599999999999999,0.6645,12.532142857142855
107.36842105263158,4.631578947368421,3.8852631578947374,389.4071314768421,91.5,421.10526315789474,41.3578947368421,5.315789473684211,87.0,5.118947368421053,84.15789473684211,0.1315789473684211,7389.074290471428,5.421052631578948,5.41578947368421,0.6912105263157894,13.252631578947366
126.81818181818181,7.636363636363637,4.788181818181818,415.42392674727273,77.95238095238095,355.8181818181818,45.28636363636363,9.0,82.27272727272727,4.574090909090908,78.54545454545455,0.12272727272727275,9508.934339533334,4.486363636363636,4.454545454545455,0.6887727272727274,12.44090909090909
127.28,17.8,4.10625,404.7015564302,89.24,5195.0,44.312,20.92,89.28,6.524166666666667,92.92,0.13600000000000004,5019.710128530436,4.1240000000000006,4.1000000000000005,0.6832800000000002,12.911999999999999
124.28571428571429,11.333333333333334,3.6799999999999993,356.4634460371429,84.89473684210526,2338.190476190476,43.25238095238095,13.714285714285714,91.47619047619048,5.1322222222222225,88.0952380952381,0.20000000000000004,6478.4979272499995,4.2333333333333325,4.1952380952380945,0.6377142857142859,12.004761904761905
117.82608695652173,8.173913043478262,6.100952380952381,326.6815662556522,91.95238095238095,230.8695652173913,48.452173913043474,9.26086956521739,94.43478260869566,6.906666666666668,94.30434782608695,0.11739130434782613,5579.176459555556,3.9391304347826086,3.8869565217391306,0.7490869565217391,13.873913043478264
119.0,17.565217391304348,5.2995652173913035,434.45011561782604,90.81818181818181,4357.0,44.026086956521745,20.73913043478261,95.21739130434783,5.699565217391303,95.1304347826087,0.16086956521739135,6662.321146105263,4.286956521739131,4.273913043478261,0.7018695652173913,12.604347826086956
105.07692307692308,4.384615384615385,4.943333333333334,711.8037561261538,96.92307692307692,1044.923076923077,48.13846153846154,5.076923076923077,95.84615384615384,6.0425,95.84615384615384,0.12307692307692311,10807.661041363635,5.3538461538461535,5.315384615384615,0.7349999999999999,13.315384615384612
109.3913043478261,16.82608695652174,4.58590909090909,317.20425043686953,89.78260869565217,5135.173913043478,45.8,19.695652173913043,89.56521739130434,5.737727272727273,90.30434782608695,0.1304347826086957,4355.118566526316,3.8347826086956522,3.8086956521739124,0.706391304347826,12.839130434782609
125.75,16.208333333333332,4.234545454545454,392.65733468,91.69565217391305,6153.75,40.24166666666666,18.833333333333332,95.41666666666667,5.654090909090909,95.5,0.12500000000000006,6154.838054391304,5.170833333333333,5.095833333333334,0.7444583333333332,13.3375
118.6,3.5,5.33235294117647,531.225656614,91.21052631578948,296.25,41.86,4.3,91.0,5.818823529411766,91.1,0.11500000000000006,8769.370529882355,4.834999999999999,4.834999999999999,0.6694000000000001,12.200000000000001
82.79166666666667,6.291666666666667,5.079565217391305,389.90592138979156,85.52380952380952,105.25,47.0,7.25,88.5,5.9482608695652175,92.20833333333333,0.1291666666666667,7482.242128777777,4.8999999999999995,4.866666666666666,0.7498695652173911,13.51304347826087
110.94444444444444,8.555555555555555,5.302666666666668,219.92590706566665,94.9375,94.66666666666667,54.011111111111106,9.88888888888889,95.44444444444444,6.131333333333333,95.11111111111111,0.10000000000000003,4204.85387,3.611111111111111,3.5388888888888883,0.7527777777777778,13.71111111111111
102.65217391304348,14.869565217391305,5.061499999999999,351.7340561678261,93.42857142857143,2492.0434782608695,49.473913043478255,17.26086956521739,93.17391304347827,6.196000000000001,94.0,0.10869565217391308,5014.03708155,5.034782608695653,5.008695652173913,0.7207391304347827,13.569565217391307
137.3030303030303,19.545454545454547,5.430344827586207,247.09215033945455,85.5,1827.3333333333333,41.118181818181824,22.78787878787879,92.0,6.334482758620688,91.0,0.13939393939393938,5649.207573777777,3.578787878787879,3.587878787878788,0.7026363636363636,13.142424242424243
84.7,5.4,4.768,532.1351664000001,94.44444444444444,40.0,46.13,6.1,95.0,6.51,86.8,0.09999999999999999,12085.003627833334,3.8199999999999994,3.78,0.7564444444444445,13.933333333333335
94.6,18.466666666666665,6.2614285714285725,257.2417153053333,94.53846153846153,1357.1333333333334,46.10666666666667,21.6,95.53333333333333,5.875,95.46666666666667,0.13333333333333336,5787.675118583334,4.133333333333333,4.093333333333333,0.7005714285714287,13.678571428571427
88.875,7.1875,4.6046666666666685,649.5584067668751,88.75,36.25,56.462500000000006,8.4375,93.375,5.429333333333333,95.25,0.12500000000000006,8315.836244923075,3.2000000000000006,3.16875,0.7525333333333334,13.639999999999999
78.66666666666667,15.761904761904763,5.44,512.4205836136191,90.63157894736842,353.57142857142856,49.70476190476192,18.333333333333332,95.04761904761905,6.382857142857143,91.28571428571429,0.10000000000000002,7008.617944388889,4.280952380952381,4.252380952380952,0.7153333333333334,13.776190476190477
89.38461538461539,4.923076923076923,5.423000000000001,63.25444327692307,83.91666666666667,109.3076923076923,56.13076923076923,5.923076923076923,94.23076923076923,6.784999999999999,88.6923076923077,0.1,4569.911186636364,3.1000000000000005,3.0615384615384618,0.7093846153846154,14.084615384615384
92.625,20.0625,4.994285714285715,710.529289485375,90.0,1745.0,40.925,23.375,95.9375,5.891428571428571,96.0,0.13125000000000003,9433.079665857143,3.775,3.71875,0.7750000000000002,14.049999999999999
80.8,7.9,6.465555555555556,577.558037243,81.88888888888889,125.9,39.4,9.5,95.3,7.546666666666665,91.4,0.12000000000000002,6121.4711154999995,3.37,3.400000000000001,0.7459,13.690000000000001
91.57142857142857,16.5,5.5225,699.2602255428571,89.38461538461539,3790.8571428571427,44.5,19.285714285714285,95.78571428571429,5.885833333333334,96.21428571428571,0.13571428571428576,9750.566087666666,3.0714285714285716,2.978571428571428,0.7778461538461539,13.8
76.0,4.75,6.623749999999999,835.17845646,95.14285714285714,1882.25,44.7625,5.75,96.5,6.74875,95.5,0.11249999999999999,8411.455855499999,5.0125,5.0875,0.7435714285714285,13.7
132.24,7.12,4.906521739130435,460.88929945632003,85.33333333333333,1340.48,50.023999999999994,8.64,87.48,5.641304347826087,86.16,0.13200000000000003,7517.466059454545,3.7120000000000006,3.616000000000001,0.7403478260869566,13.273913043478263
99.45454545454545,17.454545454545453,4.7387500000000005,610.2902312727273,88.18181818181819,3853.909090909091,40.654545454545456,20.272727272727273,88.54545454545455,6.00375,88.63636363636364,0.10909090909090909,6739.986858444445,2.9272727272727277,2.872727272727273,0.7808181818181819,13.945454545454544
101.91666666666667,1.6666666666666667,4.767999999999999,754.4840887908334,93.0909090909091,12.75,52.99166666666665,1.9166666666666667,93.75,5.39,85.83333333333333,0.14166666666666672,8445.128769833333,3.1583333333333337,3.033333333333333,0.7823333333333333,13.950000000000001
86.0,4.4,4.34,777.1507765990002,96.2,4.8,48.22,5.1,95.3,5.997777777777779,96.0,0.09999999999999999,7886.8511462,4.01,3.8999999999999995,0.7947,14.339999999999998
82.44444444444444,0.3333333333333333,5.43875,709.4579725677776,95.0,10.555555555555555,43.266666666666666,0.4444444444444444,82.55555555555556,6.0275,93.0,0.12222222222222223,9175.78558175,3.277777777777778,3.1444444444444444,0.7926666666666667,14.07777777777778
83.625,0.375,6.063749999999999,1578.0174801499998,94.42857142857143,20.375,58.5875,0.625,94.625,6.4262500000000005,94.375,0.09999999999999999,16847.275123,3.1875,3.1375,0.7979999999999999,13.971428571428572
75.81818181818181,5.909090909090909,5.938,1246.8077084454546,90.4,30.0,45.49090909090909,7.0,94.27272727272727,6.239,94.36363636363636,0.09999999999999999,13374.310124545456,2.9272727272727277,2.8000000000000003,0.7927272727272726,14.063636363636364
71.33333333333333,4.111111111111111,4.708571428571427,121.01756479244445,94.55555555555556,2602.4444444444443,40.91111111111111,4.777777777777778,96.44444444444444,5.164285714285714,96.0,0.09999999999999999,4537.819799571428,4.455555555555557,4.333333333333333,0.7802499999999999,13.5
88.6,3.1,5.897,1068.75476599,86.2,22.8,52.519999999999996,3.7,85.9,7.129999999999998,95.2,0.09999999999999999,24353.353993625,2.9400000000000004,2.8099999999999996,0.7977500000000001,14.1625
78.3,3.1,5.406666666666666,897.8159025006,85.22222222222223,49.5,44.50999999999999,3.7,95.8,7.375555555555555,95.6,0.09999999999999999,14094.788889333335,2.96,2.79,0.7933333333333334,14.488888888888889
110.45454545454545,10.454545454545455,6.802000000000001,789.5417392965456,87.36842105263158,693.0909090909091,49.31363636363637,12.818181818181818,86.4090909090909,6.584999999999999,93.63636363636364,0.15000000000000008,11220.041023411764,3.6318181818181814,3.613636363636363,0.6820526315789474,13.252631578947371
49.333333333333336,1.0,9.181999999999999,786.7425068116667,97.0,83.33333333333333,43.416666666666664,1.1666666666666667,97.83333333333333,5.853999999999999,98.16666666666667,0.09999999999999999,15780.8883125,3.016666666666666,2.8333333333333335,0.8372499999999999,14.55
66.5,3.875,6.41125,820.34376045,91.14285714285714,383.375,52.875,4.625,93.625,8.415,93.125,0.09999999999999999,9648.366665714286,2.325,2.225,0.7804285714285714,14.585714285714285
47.0,0.8,6.316999999999999,788.1773503628999,94.57142857142857,30.7,53.260000000000005,1.1,94.9,6.934,94.2,0.09999999999999999,6812.2896623,3.2099999999999995,3.15,0.7847999999999999,14.210000000000003
68.25,0.25,6.510000000000001,1362.124570585,91.33333333333333,481.0,49.5,0.25,88.5,5.136666666666666,83.5,0.1,11256.0286945,3.0,2.825,0.78725,14.424999999999999
61.54545454545455,5.454545454545454,7.186,948.7800475727272,73.375,18.727272727272727,59.13636363636363,6.454545454545454,93.0,8.423,87.9090909090909,0.09999999999999999,20290.001760875,1.7545454545454542,1.7090909090909094,0.7999999999999999,14.375000000000002
73.57142857142857,0.8571428571428571,5.328333333333334,536.1334405542857,69.0,5.428571428571429,39.285714285714285,0.8571428571428571,71.0,6.713333333333334,82.71428571428571,0.09999999999999999,4631.0168315,4.014285714285714,3.842857142857143,0.7920000000000001,14.366666666666667
52.5,0.3333333333333333,9.036,2173.3012831166666,95.2,1.8333333333333333,52.13333333333333,0.5,81.66666666666667,8.356,81.83333333333333,0.09999999999999999,15043.192159666665,2.4499999999999997,2.2499999999999996,0.7958333333333333,14.4
84.8,3.5,8.26,1646.43295401,89.85714285714286,33.8,60.4,4.2,93.3,7.415555555555555,93.6,0.09999999999999999,24777.469071,1.5699999999999998,1.4999999999999998,0.8004285714285714,13.828571428571431
21.0,0.75,2.9599999999999995,858.59495125,97.0,18.5,51.275000000000006,0.75,98.25,5.609999999999999,96.75,0.1,6527.840620999999,5.800000000000001,5.675,0.768,14.225
102.0,5.225806451612903,6.4673333333333325,878.0264648863872,80.44,1378.0,49.75806451612903,6.193548387096774,91.41935483870968,6.1623333333333346,87.61290322580645,0.11290322580645165,8246.40205619231,2.9096774193548387,2.9096774193548383,0.7576896551724135,14.42413793103448
50.666666666666664,2.5833333333333335,8.186666666666667,2563.7430011250003,83.14285714285714,94.75,52.725,3.0,93.83333333333333,7.610833333333335,93.16666666666667,0.09999999999999999,24674.534622545456,1.9416666666666667,1.8500000000000003,0.8330000000000001,15.727272727272727
62.333333333333336,3.888888888888889,8.27375,425.27555722222223,94.42857142857143,62.333333333333336,53.98888888888889,4.333333333333333,85.77777777777777,8.89875,94.66666666666667,0.09999999999999999,17742.516286000002,2.9,2.788888888888889,0.7856,13.24
80.0,0.9,8.9,2498.83224723,89.16666666666667,700.4,50.589999999999996,1.1,95.6,6.288000000000001,95.2,0.09999999999999999,22520.897647777776,1.7,1.59,0.8438888888888889,15.299999999999999
87.33333333333333,1.0,10.246666666666668,3257.902136166667,87.5,777.0,55.61666666666667,1.1666666666666667,94.5,6.781666666666666,94.0,0.09999999999999999,24438.95763,1.0333333333333332,0.9666666666666668,0.8523333333333333,15.85
61.125,3.625,9.354285714285712,1712.6169084625,69.0,114.875,54.5375,4.375,93.75,8.51,74.75,0.09999999999999999,14227.174726857143,2.35,2.3125,0.8214285714285715,15.099999999999998
86.83333333333333,0.16666666666666666,10.621666666666668,3071.136019333333,57.333333333333336,48.166666666666664,40.99999999999999,0.16666666666666666,92.0,6.305,79.5,0.09999999999999999,26441.270131999998,1.2833333333333334,1.3333333333333337,0.8224,14.419999999999998
61.0,3.5,8.913125,2158.87000914125,85.53846153846153,52.1875,51.493750000000006,4.125,83.4375,8.424375,84.5,0.10000000000000002,20619.293897615382,1.2750000000000001,1.1750000000000003,0.8321538461538461,15.369230769230768
64.72727272727273,3.0,10.256,2667.4896239909094,70.375,947.4545454545455,53.436363636363645,3.4545454545454546,94.0,7.141,93.72727272727273,0.09999999999999999,25034.519920000002,1.2363636363636363,1.1727272727272728,0.8583749999999999,15.8625
67.5,2.5,7.9316666666666675,2203.8903540416663,90.5,21.75,53.09166666666667,2.9166666666666665,93.58333333333333,8.979999999999999,87.08333333333333,0.09999999999999999,17571.528066454546,1.1333333333333333,1.0916666666666666,0.8330909090909091,15.245454545454544
119.21052631578948,7.0,6.966666666666667,1184.66720656,87.46153846153847,328.2631578947368,44.278947368421065,8.157894736842104,93.63157894736842,7.318333333333334,93.57894736842105,0.19473684210526318,11685.413454333333,2.078947368421053,2.0210526315789474,0.6528823529411764,13.611764705882354
68.3,3.3,9.799999999999999,2127.3504860099997,90.25,121.3,48.89,3.8,93.5,8.216666666666669,86.2,0.09999999999999999,15953.357565333332,1.1,1.0699999999999998,0.8411111111111113,15.677777777777777
78.44444444444444,1.0,9.062222222222223,2196.1211259433335,66.0,668.1111111111111,57.477777777777774,1.2222222222222223,66.11111111111111,7.431111111111111,84.22222222222223,0.09999999999999999,16005.879546000002,1.066666666666667,1.0,0.8460000000000001,15.866666666666665
65.38461538461539,2.6153846153846154,8.614166666666668,1995.2083854753846,87.0,88.3076923076923,53.27692307692307,3.0,93.0,6.123333333333334,87.15384615384616,0.1,18450.959762727274,0.9923076923076921,0.9538461538461538,0.8374545454545455,15.109090909090908
70.0,1.0833333333333333,9.361666666666668,3944.9741872533336,91.22222222222223,151.75,50.57500000000001,1.1666666666666667,95.25,7.8983333333333325,94.41666666666667,0.09999999999999999,27698.41246727272,0.9500000000000001,0.8833333333333333,0.8509999999999999,15.418181818181814
73.8,1.0,10.137000000000002,2595.56973888,92.2,145.0,53.730000000000004,1.3,86.3,8.65,86.2,0.09999999999999999,19024.141401111112,0.86,0.82,0.8596666666666667,16.27777777777778
74.375,1.25,9.528571428571428,2089.4919812625,90.6,477.875,52.8375,1.25,92.75,6.198571428571428,93.125,0.09999999999999999,16559.24158857143,1.0250000000000001,0.9375,0.8342857142857144,15.614285714285716
75.9090909090909,0.2727272727272727,8.41818181818182,3613.4710138909095,80.5,44.09090909090909,46.209090909090904,0.36363636363636365,95.0909090909091,7.601818181818181,95.45454545454545,0.09999999999999999,24934.46627,0.9363636363636363,0.8545454545454546,0.8688181818181817,15.618181818181817
78.72727272727273,0.9090909090909091,9.62090909090909,3137.6180142163635,91.0,83.18181818181819,54.47272727272727,1.0909090909090908,93.81818181818181,6.465454545454546,93.72727272727273,0.09999999999999999,21164.903382,1.0454545454545454,1.0,0.8754000000000002,16.250000000000004
70.3,0.8,9.157,2643.5923971100005,81.125,1212.7,54.36,1.2,85.9,7.876,86.0,0.09999999999999999,17995.321426000002,0.74,0.72,0.8752000000000001,17.470000000000002
66.72727272727273,0.6363636363636364,8.620909090909091,4280.060075536364,84.55555555555556,910.4545454545455,50.027272727272724,0.9090909090909091,93.36363636363636,7.417272727272728,93.27272727272727,0.09999999999999999,27777.07454818182,0.8636363636363636,0.8272727272727273,0.8681818181818183,15.727272727272727
69.2,1.08,8.933913043478261,4130.892371016001,73.55555555555556,236.24,56.464,1.28,90.48,7.710000000000001,93.84,0.10000000000000003,29215.084495217387,0.7800000000000002,0.7159999999999997,0.881391304347826,16.708695652173915
61.470588235294116,0.6470588235294118,8.602857142857143,2397.0657269152944,74.72727272727273,1435.7058823529412,45.08235294117647,0.7647058823529411,96.94117647058823,7.904285714285714,96.23529411764706,0.10000000000000002,20385.548565,1.0411764705882354,0.9588235294117647,0.8871875,16.25
57.0,1.5,9.686666666666667,2676.0492530666666,88.2,110.66666666666667,52.833333333333336,2.0,94.66666666666667,8.678,94.66666666666667,0.09999999999999999,23115.20861,0.7166666666666667,0.55,0.89475,17.700000000000003
59.625,1.125,9.318749999999998,5559.2860989125,90.0,719.25,54.650000000000006,1.25,95.125,9.358749999999999,95.125,0.09999999999999999,31401.182447500003,0.6249999999999999,0.5874999999999999,0.89625,17.675
55.375,0.125,8.285714285714286,4681.328666825,74.0,346.75,50.349999999999994,0.125,97.625,8.872857142857143,97.625,0.09999999999999999,40732.0518925,1.1375000000000002,1.1375000000000002,0.8928749999999999,16.125
66.4,1.2,7.884444444444445,2043.6253358150002,77.5,2558.0,51.260000000000005,1.3,93.1,7.656666666666666,94.5,0.09999999999999999,18426.280152,0.95,0.8900000000000002,0.8929,16.21
62.833333333333336,1.0,8.42,3484.0704761,72.75,69.16666666666667,44.583333333333336,1.0,95.33333333333333,7.909999999999999,94.66666666666667,0.09999999999999999,21844.38181,0.6166666666666666,0.5666666666666665,0.8975,17.3
63.18181818181818,0.6363636363636364,7.247999999999999,5526.584196236364,83.6,1492.0,43.300000000000004,0.7272727272727273,96.72727272727273,7.321,96.72727272727273,0.09999999999999999,46446.504518999995,1.1090909090909091,1.0000000000000002,0.8955,15.9
37.0,1.2857142857142858,6.098571428571428,4833.152569,86.5,4937.428571428572,56.71428571428571,1.5714285714285714,93.57142857142857,7.153333333333333,94.57142857142857,0.09999999999999999,33701.556587142855,0.9714285714285714,0.8857142857142858,0.8931428571428572,16.400000000000002
49.8,1.2,8.8575,2249.1839929000002,87.5,1743.2,54.279999999999994,1.8,95.8,9.6825,95.8,0.1,21935.121030000002,1.08,0.9400000000000001,0.8954000000000001,16.919999999999998
62.142857142857146,1.0476190476190477,8.405,4253.004633409524,85.35714285714286,754.952380952381,52.842857142857135,1.2857142857142858,94.52380952380952,6.8135,94.52380952380952,0.10000000000000002,34245.258635789476,1.0142857142857142,0.9380952380952381,0.8758947368421053,15.74736842105263
49.8,1.0,7.6579999999999995,6124.3739167,97.0,2712.4,53.279999999999994,1.4,96.2,9.064,96.4,0.1,35127.059564,0.9799999999999999,0.86,0.8868,16.299999999999997
38.75,1.5,5.3066666666666675,2931.503256425,82.75,154.0,56.425,1.5,95.0,7.759999999999999,95.0,0.1,44255.12723,1.125,1.0750000000000002,0.90375,15.925
58.8,0.8,8.6725,3107.79870648,88.0,61.8,54.739999999999995,1.0,96.0,10.552499999999998,95.8,0.1,37852.456645,0.9199999999999999,0.78,0.908,16.950000000000003
42.0,1.2,8.016666666666667,1538.0723004200001,82.66666666666667,166.0,43.7,1.8,95.6,8.68,96.2,0.1,17049.868306,1.1,0.9800000000000001,0.8914000000000002,16.72
50.42857142857143,0.8571428571428571,6.995,6739.950545571429,94.75,102.0,45.65714285714285,1.1428571428571428,81.71428571428571,7.011666666666667,81.85714285714286,0.09999999999999999,48332.07156,1.2142857142857142,1.114285714285714,0.9035714285714286,17.257142857142856
60.0,1.3333333333333333,5.763333333333333,8488.61701175,96.0,258.3333333333333,49.06666666666666,1.6666666666666667,96.66666666666667,9.586666666666668,97.0,0.10000000000000002,41190.04845333333,0.9666666666666667,0.7666666666666666,0.8953333333333333,16.066666666666666
48.0,0.8333333333333334,7.1274999999999995,6196.035384983334,93.66666666666667,1952.1666666666667,50.916666666666664,1.1666666666666667,94.66666666666667,8.535,94.66666666666667,0.09999999999999999,32738.526168333334,1.1166666666666667,1.0166666666666668,0.9113333333333333,16.96666666666667
57.5,1.0,,0.0,95.0,94.5,66.6,1.0,95.0,,95.0,0.1,41119.116625,0.6,0.55,0.9095,19.049999999999997
56.0,0.0,1.83,7971.646361,96.0,0.0,32.9,0.0,96.0,4.92,96.0,0.1,56336.7234,2.2,2.2,0.922,15.4
62.625,0.75,8.542499999999999,3201.15917066125,93.8,154.1875,47.599999999999994,1.0,95.75,7.956249999999999,95.9375,0.10000000000000002,19271.277038,1.0125000000000002,0.9125000000000001,0.8747333333333333,15.966666666666669
55.0,0.0,1.79,0.0,96.0,0.0,33.2,0.0,96.0,,96.0,0.1,53629.73746,2.2,2.2,0.924,15.4
51.0,0.0,9.61,19479.91161,,23.0,57.0,0.0,96.0,11.66,96.0,0.1,85814.58857,0.4,0.3,0.936,15.9
58.0,2.0,7.39,121.5869163,,228.0,27.8,3.0,99.0,1.17,97.0,0.1,4863.47665,1.9,1.7,0.889,15.3
49.0,0.0,,0.0,,35.0,57.4,0.0,97.0,,97.0,0.1,8989.8424,0.4,0.3,0.938,16.0
56.5,2.0,3.78,91.63395429,,345.5,28.4,3.0,99.0,1.24,96.0,0.1,4175.329485,2.0,1.7,0.8965000000000001,15.3
55.0,2.0,,0.0,,35.0,29.0,3.0,99.0,,96.0,0.1,34474.13736,2.1,1.8,0.902,15.3
55.72727272727273,0.18181818181818182,8.308181818181819,6063.23580447,92.83333333333333,123.9090909090909,58.209090909090904,0.18181818181818182,93.54545454545455,6.9009090909090895,93.45454545454545,0.09999999999999999,39326.97840909091,1.009090909090909,0.9727272727272727,0.8849999999999999,16.66363636363636
71.5,0.6666666666666666,8.99,2999.2818751475,74.125,221.91666666666666,46.666666666666664,0.75,88.16666666666667,8.020999999999999,95.16666666666667,0.09999999999999999,20141.448753333334,0.775,0.7333333333333334,0.8864166666666665,16.575
72.86666666666666,1.1333333333333333,10.041428571428572,1987.8905805866666,83.5,422.6666666666667,48.11333333333334,1.4666666666666666,95.33333333333333,7.4885714285714275,95.6,0.10000000000000002,17506.89803083333,0.8266666666666667,0.7000000000000001,0.8964166666666668,17.441666666666666
71.33333333333333,0.7777777777777778,8.235555555555557,2472.119716782222,79.4,246.0,52.13333333333334,1.0,95.44444444444444,5.860000000000001,95.66666666666667,0.09999999999999999,23067.981728571427,1.1111111111111114,0.9555555555555555,0.8702857142857143,16.142857142857142
63.1,0.5,9.606666666666666,6022.013549400001,94.16666666666667,66.0,53.43000000000001,0.5,96.0,7.356666666666666,96.1,0.09999999999999999,39857.949218999995,1.1,1.1,0.8774,16.270000000000003
74.27272727272727,1.0909090909090908,9.967272727272727,3708.191008976364,71.75,188.0,55.48181818181819,1.3636363636363635,96.72727272727273,7.413636363636365,96.45454545454545,0.09999999999999999,24776.53866272727,0.7545454545454546,0.7181818181818181,0.8829090909090909,16.763636363636365
